,Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
1400,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1422,1229,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1401,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1584,965,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1402,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,379,762,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1403,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1588,1780,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1404,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1178,1049,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1405,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,653,1576,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1406,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1388,1430,Porit,Imported,2023-05-01 22:47:04+00:00,,,,,,,,,,
1407,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1738,464,Macro,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1408,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1538,1737,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1409,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1756,687,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1410,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1693,931,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1411,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,416,1448,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1412,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,719,1023,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1413,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1777,496,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1414,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1750,977,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1415,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,158,522,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1416,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,363,1378,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1417,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1167,865,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1418,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1268,913,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1419,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1455,866,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1420,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1348,1397,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1421,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1392,883,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1422,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1617,1660,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1423,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,156,1364,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1424,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,562,1824,CCA,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1425,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,463,1237,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1426,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1172,166,CCA,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1427,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,659,1268,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
1428,mcr_lter1_fringingreef_pole1-2_qu8_20080415.jpg,,,,,,,,,,,,,,,,,,1830,1069,Porit,Imported,2023-05-01 22:47:05+00:00,,,,,,,,,,
