,Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
4000,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,132,66,CCA,robot,2023-05-02 15:25:45+00:00,CCA,93.0,Porit,3.0,Turf,2.0,Macro,1.0,Sand,1.0
4001,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,102,71,CCA,robot,2023-05-02 15:25:45+00:00,CCA,93.0,Porit,3.0,Turf,2.0,Macro,1.0,Sand,1.0
4002,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,108,65,CCA,robot,2023-05-02 15:25:45+00:00,CCA,93.0,Turf,3.0,Porit,3.0,Macro,1.0,Sand,1.0
4003,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,3,107,CCA,robot,2023-05-02 15:25:45+00:00,CCA,52.0,Off,20.0,Porit,12.0,Turf,8.0,Sand,6.0
4004,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,140,143,CCA,robot,2023-05-02 15:25:45+00:00,CCA,92.0,Porit,3.0,Sand,2.0,Turf,2.0,Macro,1.0
4005,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,103,9,CCA,robot,2023-05-02 15:25:45+00:00,CCA,85.0,Turf,5.0,Sand,4.0,Porit,4.0,Macro,1.0
4006,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,96,118,CCA,robot,2023-05-02 15:25:45+00:00,CCA,93.0,Porit,3.0,Turf,2.0,Macro,1.0,Sand,1.0
4007,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,57,68,CCA,robot,2023-05-02 15:25:45+00:00,CCA,83.0,Turf,9.0,Porit,5.0,Off,1.0,Sand,1.0
4008,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,97,109,CCA,robot,2023-05-02 15:25:45+00:00,CCA,93.0,Porit,3.0,Turf,2.0,Sand,1.0,Macro,0.0
4009,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,19,307,Turf,robot,2023-05-02 15:25:45+00:00,Turf,34.0,Porit,27.0,Sand,20.0,CCA,14.0,Off,4.0
4010,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,17,243,Sand,robot,2023-05-02 15:25:45+00:00,Sand,49.0,CCA,26.0,Porit,8.0,Off,8.0,Turf,7.0
4011,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,14,253,Sand,robot,2023-05-02 15:25:45+00:00,CCA,39.0,Sand,39.0,Turf,9.0,Porit,8.0,Off,5.0
4012,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,66,189,CCA,robot,2023-05-02 15:25:45+00:00,CCA,71.0,Sand,21.0,Porit,3.0,Turf,3.0,Macro,1.0
4013,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,138,335,Sand,robot,2023-05-02 15:25:46+00:00,Sand,85.0,CCA,9.0,Turf,2.0,Porit,2.0,Macro,0.0
4014,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,81,373,Sand,robot,2023-05-02 15:25:46+00:00,Sand,66.0,CCA,19.0,Turf,9.0,Porit,4.0,Macro,1.0
4015,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,126,403,Sand,robot,2023-05-02 15:25:46+00:00,Sand,83.0,CCA,11.0,Turf,3.0,Porit,2.0,Macro,0.0
4016,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,35,390,Off,robot,2023-05-02 15:25:46+00:00,Off,85.0,CCA,5.0,Turf,4.0,Porit,3.0,Sand,1.0
4017,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,147,415,Sand,robot,2023-05-02 15:25:46+00:00,Sand,87.0,CCA,8.0,Turf,2.0,Porit,2.0,Macro,0.0
4018,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,138,346,Sand,robot,2023-05-02 15:25:46+00:00,Sand,81.0,CCA,13.0,Turf,2.0,Porit,2.0,Macro,0.0
4019,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,67,401,Sand,robot,2023-05-02 15:25:46+00:00,Sand,57.0,CCA,19.0,Off,10.0,Porit,6.0,Turf,6.0
4020,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,69,410,Sand,robot,2023-05-02 15:25:46+00:00,Sand,67.0,CCA,19.0,Turf,7.0,Porit,4.0,Off,1.0
4021,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,57,530,Sand,robot,2023-05-02 15:25:46+00:00,Sand,60.0,CCA,21.0,Porit,6.0,Off,6.0,Turf,6.0
4022,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,87,543,CCA,robot,2023-05-02 15:25:46+00:00,CCA,87.0,Turf,7.0,Porit,3.0,Sand,2.0,Macro,1.0
4023,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,137,542,CCA,robot,2023-05-02 15:25:46+00:00,CCA,63.0,Sand,30.0,Turf,3.0,Porit,3.0,Macro,0.0
4024,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,143,623,CCA,robot,2023-05-02 15:25:46+00:00,CCA,90.0,Porit,3.0,Turf,3.0,Sand,2.0,Macro,0.0
4025,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,150,490,CCA,robot,2023-05-02 15:25:46+00:00,CCA,48.0,Sand,45.0,Turf,3.0,Porit,3.0,Macro,0.0
4026,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,29,623,CCA,robot,2023-05-02 15:25:46+00:00,CCA,37.0,Off,29.0,Sand,11.0,Turf,11.0,Porit,10.0
4027,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,124,528,CCA,robot,2023-05-02 15:25:46+00:00,CCA,61.0,Sand,32.0,Porit,3.0,Turf,3.0,Macro,1.0
4028,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,30,491,Off,robot,2023-05-02 15:25:46+00:00,Off,50.0,CCA,28.0,Turf,9.0,Porit,6.0,Sand,4.0
4029,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,51,536,Sand,robot,2023-05-02 15:25:46+00:00,Sand,50.0,CCA,16.0,Off,16.0,Turf,10.0,Porit,6.0
4030,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,36,526,Sand,robot,2023-05-02 15:25:46+00:00,Sand,65.0,Off,14.0,CCA,10.0,Turf,5.0,Porit,4.0
4031,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,117,574,CCA,robot,2023-05-02 15:25:46+00:00,CCA,86.0,Turf,5.0,Sand,4.0,Porit,3.0,Macro,1.0
4032,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,72,528,CCA,robot,2023-05-02 15:25:46+00:00,CCA,56.0,Sand,34.0,Turf,5.0,Porit,4.0,Macro,1.0
4033,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,51,783,Porit,robot,2023-05-02 15:25:46+00:00,Porit,38.0,CCA,36.0,Turf,10.0,Off,7.0,Sand,6.0
4034,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,15,686,CCA,robot,2023-05-02 15:25:46+00:00,CCA,48.0,Porit,21.0,Sand,18.0,Turf,9.0,Off,3.0
4035,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,148,790,Porit,robot,2023-05-02 15:25:46+00:00,Porit,88.0,CCA,6.0,Turf,3.0,Off,1.0,Sand,1.0
4036,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,157,738,Porit,robot,2023-05-02 15:25:46+00:00,Porit,92.0,CCA,4.0,Turf,2.0,Sand,1.0,Macro,0.0
4037,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,127,738,Porit,robot,2023-05-02 15:25:46+00:00,Porit,92.0,CCA,4.0,Turf,2.0,Sand,1.0,Macro,0.0
4038,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,47,665,CCA,robot,2023-05-02 15:25:46+00:00,Sand,33.0,CCA,33.0,Porit,19.0,Turf,7.0,Off,6.0
4039,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,26,739,CCA,robot,2023-05-02 15:25:46+00:00,CCA,47.0,Porit,32.0,Sand,8.0,Turf,6.0,Off,5.0
4040,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,100,732,Porit,robot,2023-05-02 15:25:46+00:00,Porit,77.0,CCA,11.0,Sand,7.0,Turf,3.0,Macro,1.0
4041,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,53,797,CCA,robot,2023-05-02 15:25:46+00:00,CCA,64.0,Porit,20.0,Off,5.0,Turf,5.0,Sand,4.0
4042,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,79,690,CCA,robot,2023-05-02 15:25:46+00:00,CCA,75.0,Sand,14.0,Porit,6.0,Turf,4.0,Macro,1.0
4043,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,136,726,Porit,robot,2023-05-02 15:25:46+00:00,Porit,92.0,CCA,4.0,Turf,2.0,Sand,1.0,Macro,0.0
4044,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,100,700,CCA,robot,2023-05-02 15:25:46+00:00,CCA,70.0,Sand,19.0,Porit,5.0,Turf,4.0,Macro,1.0
4045,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,246,6,CCA,robot,2023-05-02 15:25:46+00:00,CCA,81.0,Turf,10.0,Porit,4.0,Sand,3.0,Off,1.0
4046,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,175,28,CCA,robot,2023-05-02 15:25:46+00:00,CCA,54.0,Sand,33.0,Turf,6.0,Porit,4.0,Off,2.0
4047,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,254,124,CCA,robot,2023-05-02 15:25:46+00:00,CCA,91.0,Turf,3.0,Porit,3.0,Sand,2.0,Macro,0.0
4048,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,206,104,CCA,robot,2023-05-02 15:25:46+00:00,CCA,93.0,Porit,3.0,Turf,2.0,Sand,1.0,Macro,0.0
4049,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,285,93,CCA,robot,2023-05-02 15:25:46+00:00,CCA,93.0,Turf,3.0,Porit,3.0,Sand,1.0,Macro,0.0
4050,mcr_lter1_fringingreef_pole4-5_qu2_20080415.jpg,,,,,,,,,,,,,,,,,,235,16,CCA,robot,2023-05-02 15:25:46+00:00,CCA,64.0,Sand,19.0,Turf,8.0,Porit,5.0,Off,3.0
