,Name,Date,Aux1,Aux2,Aux3,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
400,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,251,1235,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
401,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,168,209,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
402,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1658,678,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
403,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1550,695,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
404,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,337,327,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
405,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1277,1337,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
406,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1294,1810,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
407,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1368,1427,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
408,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,302,799,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
409,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,501,833,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
410,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1528,894,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
411,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1487,1473,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
412,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,832,1561,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
413,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,265,985,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
414,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1160,442,Off,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
415,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1119,463,Off,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
416,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,281,1069,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
417,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1460,310,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
418,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,919,1207,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
419,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,299,127,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
420,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1379,466,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
421,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,993,1590,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
422,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1481,843,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
423,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,319,165,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
424,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,134,797,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
425,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1400,135,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
426,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1030,588,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
427,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1434,1733,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
428,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,999,1588,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
429,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,463,744,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
430,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,969,619,Turf,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
431,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1475,1500,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
432,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,508,812,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
433,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,822,678,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
434,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1130,383,Off,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
435,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,761,1577,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
436,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,602,981,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
437,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,497,1396,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
438,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,131,630,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
439,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,625,521,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
440,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,339,698,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
441,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,527,1725,Sand,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
442,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,992,350,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
443,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,891,980,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
444,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1378,1253,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
445,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,167,1398,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
446,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,200,1102,CCA,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
447,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,472,186,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
448,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1065,1279,Porit,Imported,2023-05-01 22:46:52+00:00,,,,,,,,,,
449,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1111,1068,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
450,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1094,1162,Off,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
451,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1659,1308,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
452,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,188,1773,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
453,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,698,623,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
454,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1655,262,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
455,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,784,1457,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
456,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1490,1651,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
457,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1257,188,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
458,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1125,457,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
459,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,489,710,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
460,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1174,1585,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
461,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,228,1109,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
462,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,446,1758,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
463,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,475,1134,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
464,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,910,1457,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
465,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,139,840,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
466,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1380,720,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
467,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1770,1100,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
468,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,243,1217,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
469,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,917,1546,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
470,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1556,122,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
471,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1732,758,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
472,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,332,1175,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
473,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,397,1719,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
474,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,436,1375,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
475,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,302,1057,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
476,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1804,884,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
477,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1740,786,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
478,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,950,758,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
479,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,835,1712,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
480,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1807,1095,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
481,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,587,899,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
482,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,671,1372,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
483,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1565,400,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
484,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,294,1469,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
485,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1158,282,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
486,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,861,1722,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
487,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,924,979,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
488,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1650,226,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
489,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,424,149,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
490,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,365,886,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
491,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,129,1340,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
492,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1490,1156,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
493,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,454,1564,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
494,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,934,1458,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
495,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1126,597,Off,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
496,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,347,756,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
497,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1112,1447,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
498,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1043,1243,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
499,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1369,1532,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
500,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,376,833,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
501,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,520,246,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
502,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1202,1487,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
503,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1466,306,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
504,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,856,414,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
505,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,218,229,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
506,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,767,477,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
507,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1484,1155,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
508,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1016,1528,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
509,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,996,1527,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
510,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,922,883,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
511,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1257,1306,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
512,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,526,570,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
513,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1208,308,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
514,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,242,1047,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
515,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1436,423,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
516,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,977,1276,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
517,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,265,1636,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
518,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1162,1093,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
519,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,837,1501,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
520,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,163,1746,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
521,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,1226,1808,Turf,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
522,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,990,420,CCA,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
523,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,609,837,Porit,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
524,mcr_lter1_fringingreef_pole1-2_qu3_20080415.jpg,,,,,,,,,,,,,,,,,,392,1723,Sand,Imported,2023-05-01 22:46:53+00:00,,,,,,,,,,
